3600;0;0;87.1
7200;0;49.1;86.7
10800;0;227.0;86.2
14400;0;820.5;85.7
18000;0;1555.4;85.3
21600;0;1656.4;84.8
25200;0;2082.1;84.4
28800;0;2407.5;83.9
32400;0;18479.7;156.9
36000;0;35469.0;192.2
39600;0;34577.0;304.2
43200;0;24833.4;314.1
46800;0;21098.9;356.4
50400;0;17610.0;354.9
54000;0;17068.9;336.0
57600;0;15433.0;351.1
61200;0;15365.8;359.5
64800;0;17063.6;340.5
68400;0;6421.1;273.7
72000;0;6631.7;284.4
75600;0;6326.9;242.1
79200;0;6663.4;207.3
82800;0;6821.2;205.0
86400;0;7165.2;158.4
90000;0;7535.3;83.5
93600;0;0;83.1
97200;0;0;86.1
100800;0;125.7;86.8
104400;0;185.8;86.3
108000;0;457.7;85.9
111600;0;1173.1;85.4
115200;0;1259.4;114.8
118800;0;32926.4;114.0
122400;0;32054.9;194.2
126000;0;21012.7;260.2
129600;0;14400.0;326.0
133200;0;11476.6;388.2
136800;0;7779.3;553.5
140400;0;7499.5;533.9
144000;0;6174.9;496.8
147600;0;6687.4;423.0
151200;0;5539.7;459.3
154800;0;5135.9;430.2
158400;0;4547.3;437.3
162000;0;7102.0;338.2
165600;0;2226.6;335.3
169200;0;2630.4;255.7
172800;0;3571.1;179.0
176400;0;4151.9;87.1
180000;0;0;86.7
183600;0;0;86.2
187200;0;0;85.8
190800;0;0;85.3
194400;0;0;84.9
198000;0;0;84.4
201600;0;0;113.6
205200;0;15028.8;112.8
208800;0;14605.6;199.4
212400;0;7803.4;259.9
216000;0;5029.2;323.0
219600;0;3090.2;393.7
223200;0;902.5;548.7
226800;0;138.3;538.2
230400;0;6.9;492.9
234000;0;0;427.7
237600;0;0;455.3
241200;0;83.1;435.2
244800;0;135.6;433.4
248400;0;1186.7;344.1
252000;0;62.8;332.2
255600;0;467.4;253.6
259200;0;1198.5;186.1
262800;0;1933.6;86.1
266400;0;0;85.7
270000;0;0;85.2
273600;0;0;84.8
277200;0;0;84.3
280800;0;0;83.9
284400;0;0;83.4
288000;0;0;113.5
291600;0;9634.9;117.5
295200;0;5098.6;199.9
298800;0;510.4;257.5
302400;-1189.5;0;321.8
306000;-2536.3;0;397.5
309600;-4797.4;0;547.5
313200;-4740.8;0;538.9
316800;-3569.8;0;497.6
320400;-1293.4;0;423.9
324000;-1051.9;0;459.9
327600;-301.2;0;431.7
331200;-209.7;0;436.8
334800;-82.0;0;342.7
338400;0;305.4;329.3
342000;0;430.8;260.2
345600;0;1388.6;184.3
349200;0;2035.2;85.1
352800;0;0;84.7
356400;0;0;84.2
360000;0;0;83.8
363600;0;0;83.3
367200;0;0;83.5
370800;0;0;87.1
374400;0;0;117.0
378000;0;6898.9;116.3
381600;0;3046.9;198.0
385200;-512.6;738.2;255.1
388800;-491.9;0;327.8
392400;-74.8;0;394.0
396000;-3464.8;0;551.6
399600;-3155.0;0;534.1
403200;-3472.8;0;502.1
406800;-2145.2;0;420.1
410400;-555.2;0;464.8
414000;-171.1;0;427.9
417600;-167.8;0;441.9
421200;-65.1;0;339.5
424800;0;0;332.4
428400;0;0;260.6
432000;0;921.1;182.5
435600;0;0;180.7
439200;0;0;83.2
442800;0;0;85.2
446400;0;0;86.9
450000;0;0;86.4
453600;0;0;86.0
457200;0;0;85.5
460800;0;0;85.1
464400;0;7666.5;84.6
468000;0;3057.5;232.7
471600;-816.9;823.8;259.8
475200;-2244.2;117.2;328.0
478800;-2674.6;0;389.0
482400;-3736.4;0;579.4
486000;-2788.2;0;536.0
489600;-1859.6;0;499.4
493200;-1019.5;0;424.5
496800;-681.9;0;461.6
500400;-442.5;196.0;431.8
504000;-351.3;172.6;439.3
507600;-111.6;1922.5;339.4
511200;0;1858.9;336.7
514800;0;2128.4;256.6
518400;0;2719.3;179.5
522000;0;0;186.4
525600;0;0;86.2
529200;0;0;85.7
532800;0;0;85.3
536400;0;0;84.8
540000;0;0;84.4
543600;0;0;83.9
547200;0;0;83.5
550800;0;21175.6;83.0
554400;0;14397.1;239.2
558000;0;7901.3;259.9
561600;-480.8;5271.1;323.1
565200;-1938.5;3430.2;397.1
568800;-2808.7;1464.9;571.3
572400;-1512.2;3917.8;542.3
576000;-1115.5;4026.8;497.1
579600;-535.0;4619.0;427.4
583200;-234.3;5221.3;459.2
586800;0;8422.4;435.2
590400;0;4942.8;436.0
594000;0;5308.4;345.4
597600;0;5274.0;331.8
601200;0;6074.5;257.8
604800;0;6292.9;185.6
608400;0;0;85.6
612000;0;0;85.2
615600;0;0;84.7
619200;0;0;84.3
622800;0;138.8;83.8
626400;0;197.7;83.4
630000;0;262.5;83.2
633600;0;307.4;87.1
637200;0;15804.3;162.9
640800;0;28130.8;191.7
644400;0;21717.0;301.6
648000;0;15119.6;319.9
651600;-173.9;12017.0;358.5
655200;0;10220.8;352.2
658800;0;9410.0;346.6
662400;0;8997.7;348.0
666000;0;9678.8;364.2
669600;0;10945.7;343.7
673200;0;4812.8;270.9
676800;0;5052.6;290.2
680400;0;5472.2;245.4
684000;0;5480.2;204.9
687600;0;6061.1;202.6
691200;0;6616.0;162.0
694800;0;7341.6;86.5
698400;0;0;86.1
702000;0;0;85.6
705600;0;21.1;85.1
709200;0;73.7;84.7
712800;0;162.4;84.2
716400;0;413.7;83.8
720000;0;679.4;113.0
723600;0;36357.6;115.7
727200;0;25530.6;201.4
730800;0;21251.3;259.5
734400;0;15388.8;322.8
738000;0;15098.4;399.3
741600;0;9917.2;549.2
745200;0;10897.7;543.4
748800;0;10970.5;498.8
752400;0;11484.2;427.4
756000;0;12804.4;460.9
759600;0;11901.8;435.2
763200;0;12754.8;437.8
766800;0;12993.4;345.2
770400;0;4979.7;331.7
774000;0;5368.8;259.6
777600;0;6207.7;185.4
781200;0;7417.4;85.4
784800;0;0;84.9
788400;0;0;84.5
792000;0;0;84.0
795600;0;0;83.6
799200;0;0;83.1
802800;0;0;85.3
806400;0;40.8;117.5
810000;0;34243.7;116.8
813600;0;25141.1;199.2
817200;0;13304.9;256.8
820800;0;11758.2;327.9
824400;0;10844.1;396.7
828000;0;8685.4;553.6
831600;0;7978.1;538.0
835200;0;6150.5;503.8
838800;0;7364.9;422.9
842400;0;7591.0;466.3
846000;0;8124.2;430.6
849600;0;8451.6;443.4
853200;0;11294.7;341.6
856800;0;4237.9;333.2
860400;0;4238.1;262.0
864000;0;5601.7;183.3
867600;0;8196.3;84.2
871200;0;0;83.8
874800;0;0;83.3
878400;0;0;83.4
882000;0;0;87.1
885600;0;42.0;86.6
889200;0;182.4;86.2
892800;0;259.0;116.1
896400;0;35645.6;115.3
900000;0;26230.7;197.0
903600;0;16306.8;257.6
907200;-295.9;13699.0;331.0
910800;-786.4;12073.0;392.5
914400;-1115.8;10211.3;558.1
918000;-1700.0;7635.5;536.4
921600;-538.4;8578.0;504.8
925200;0;10504.3;423.7
928800;0;9850.1;466.4
932400;0;10693.0;431.2
936000;0;10534.3;443.9
939600;0;12585.2;338.0
943200;0;5940.3;339.9
946800;0;7409.3;259.0
950400;0;8089.1;181.1
954000;0;9826.5;83.0
957600;0;0;86.2
961200;0;43.9;86.8
964800;0;218.3;86.3
968400;0;303.9;85.9
972000;0;337.5;85.4
975600;0;1185.1;84.9
979200;0;2214.4;114.6
982800;0;40071.2;113.8
986400;0;32724.0;196.9
990000;0;17875.2;263.2
993600;-77.8;16985.2;327.3
997200;-385.3;15903.6;394.7
1000800;-1429.8;11762.1;556.2
1004400;-1723.4;9877.8;541.5
1008000;-760.0;9870.6;498.9
1011600;-36.2;11574.8;430.0
1015200;0;11753.5;461.0
1018800;0;12704.9;437.5
1022400;0;14765.2;438.6
1026000;0;15215.0;345.2
1029600;0;8761.9;335.9
1033200;0;9714.8;255.8
