3600;0;947.0;1.0
7200;0;945.0;1.0
10800;0;976.5;1.0
14400;0;996.2;1.0
18000;0;1018.9;1.0
21600;0;955.4;1.0
25200;0;959.2;1.0
28800;0;959.3;1.0
32400;0;919.6;1.0
36000;0;833.4;1.0
39600;0;821.1;1.0
43200;0;767.8;1.0
46800;0;779.6;1.0
50400;0;703.7;1.0
54000;0;755.3;1.0
57600;0;759.2;1.0
61200;0;793.7;1.0
64800;0;855.1;1.0
68400;0;857.2;1.0
72000;0;851.7;1.0
75600;0;820.4;1.0
79200;0;851.0;1.0
82800;0;864.6;1.0
86400;0;827.5;1.0
90000;0;746.5;1.0
93600;0;760.3;1.0
97200;0;750.5;1.0
100800;0;793.6;1.0
104400;0;755.1;1.0
108000;0;766.1;1.0
111600;0;2864.9;1.0
115200;0;2482.7;43.4
118800;0;1877.0;46.7
122400;0;1641.3;47.3
126000;0;1334.4;47.0
129600;0;1063.9;48.5
133200;0;999.2;49.9
136800;0;787.0;48.9
140400;0;792.2;45.3
144000;0;755.9;45.4
147600;0;825.2;47.4
151200;0;981.0;43.9
154800;0;1006.3;44.1
158400;0;0;42.3
162000;0;0;43.4
165600;0;0;41.8
169200;0;0;1.0
172800;0;0;1.0
176400;0;0;1.0
180000;0;0;1.0
183600;0;0;1.0
187200;0;14.0;1.0
190800;0;71.1;1.0
194400;0;91.6;1.0
198000;0;1572.7;1.0
201600;0;1562.8;44.3
205200;0;1031.6;46.8
208800;0;856.3;47.5
212400;0;679.6;47.2
216000;0;596.1;48.7
219600;0;562.2;50.1
223200;0;394.4;49.0
226800;0;0;45.2
230400;0;160.5;45.4
234000;0;225.5;47.4
237600;0;409.5;43.9
241200;0;569.1;44.0
244800;0;0;42.3
248400;0;0;43.4
252000;0;0;41.7
255600;0;0;1.0
259200;0;0;1.0
262800;0;0;1.0
266400;0;0;1.0
270000;0;0;1.0
273600;0;0;1.0
277200;0;0;1.0
280800;0;0;1.0
284400;0;1080.7;1.0
288000;0;1023.7;44.3
291600;0;715.4;46.9
295200;0;284.7;47.5
298800;0;0;47.2
302400;0;0;48.8
306000;0;0;50.1
309600;-257.7;0;49.1
313200;-411.7;0;45.3
316800;-289.7;0;45.4
320400;0;0;47.4
324000;0;0;43.9
327600;0;10.7;44.1
331200;0;0;42.3
334800;0;0;43.4
338400;0;0;41.7
342000;0;0;1.0
345600;0;0;1.0
349200;0;0;1.0
352800;0;0;1.0
356400;0;0;1.0
360000;0;0;1.0
363600;0;0;1.0
367200;0;0;1.0
370800;0;857.9;1.0
374400;0;806.9;44.3
378000;0;433.5;46.9
