3600;0;13004.6;45.4
7200;0;12966.4;45.1
10800;0;13391.6;44.8
14400;0;13665.0;44.4
18000;0;13984.3;44.1
21600;0;13147.0;43.8
25200;0;13221.0;43.5
28800;0;13239.9;43.6
32400;0;12716.0;45.4
36000;0;11618.3;45.0
39600;0;11480.4;44.7
43200;0;10712.2;44.4
46800;0;10754.5;44.1
50400;0;9658.9;43.8
54000;0;10298.6;43.5
57600;0;10220.5;43.8
61200;0;10648.3;45.3
64800;0;11484.4;45.0
68400;0;11570.2;44.7
72000;0;11566.1;44.4
75600;0;11200.2;44.1
79200;0;11654.3;43.8
82800;0;11859.8;43.5
86400;0;11385.6;43.9
90000;0;9696.3;45.3
93600;0;9888.1;45.0
97200;0;9762.6;44.7
100800;0;10347.7;44.4
104400;0;9842.4;44.1
108000;0;9921.4;43.8
111600;0;75615.8;43.5
115200;0;71660.1;1545.7
118800;0;53271.8;1739.1
122400;0;43296.1;1829.9
126000;0;34887.0;1833.5
129600;0;28066.3;2079.1
133200;0;26671.7;2319.3
136800;0;19927.4;2223.2
140400;0;18299.8;1707.5
144000;0;16096.4;1698.3
147600;0;15833.0;1955.5
151200;0;21299.7;1446.6
154800;0;23525.5;1443.4
158400;0;0;1168.5
162000;0;0;1291.5
165600;0;0;1043.2
169200;0;0;45.3
172800;0;0;45.0
176400;0;0;44.7
180000;0;0;44.4
183600;0;0;44.1
187200;0;0;43.8
190800;0;0;43.5
194400;0;0;44.0
198000;0;27970.7;45.3
201600;0;29521.3;1564.3
205200;0;18095.3;1738.5
208800;0;13962.9;1836.3
212400;0;10557.9;1829.3
216000;0;8620.8;2090.5
219600;0;8387.9;2320.1
223200;0;4783.8;2219.4
226800;0;2553.1;1714.3
230400;0;2380.9;1696.6
234000;0;1979.0;1959.2
237600;0;5484.7;1450.5
241200;0;8892.0;1437.8
244800;0;0;1174.7
248400;0;0;1295.5
252000;0;0;1039.5
255600;0;0;43.4
259200;0;0;44.6
262800;0;0;45.2
266400;0;0;44.9
270000;0;0;44.6
273600;0;0;44.3
277200;0;0;44.0
280800;0;0;43.7
284400;0;12673.5;43.4
288000;0;14570.3;1565.7
291600;0;8427.9;1746.7
295200;0;2763.7;1831.6
298800;0;649.5;1836.4
302400;-971.6;37.2;2084.3
306000;-1499.6;0;2325.7
309600;-3817.0;0;2229.2
313200;-5121.3;0;1710.7
316800;-4066.1;0;1702.2
